32.96050761,1246586306
8.887103545,1119212209
0.471404521,750145833.9
3.858612301,1175465439
23.03773513,668726226.8
2.777192677,580177298.1
3.089840559,1117924843
25.76448368,372833417
2.318030174,796333921.6
2.776035157,493357548
7.04658222,786511980.9
1.975848692,570587193.8
4.305531326,619610943.8
2.284062641,408599139.7
2.247220505,967081508
5.003702333,1115342983
5.113334897,361178030.5
5.28828671,836966611
4.732288857,494016916.7
3.798104791,79359509.77
8.563147786,1249832896
1.863389981,482150320
57.83548487,1226695011
3.636647716,511686680.1
3.666541445,437354183.8
14.76538279,100400712.3
9.369895668,407748568.3
6.810836953,417455976.2
17.63066183,1057465603
3.018461713,772872408.9
35.86209698,1144831433
3.284380938,523021401.7
10.80231457,888638528.7
7.126705449,1060225492
2.1032246,1318010348
3.269174208,35779436.36
13.52800069,867252540.9
7.919252223,1211516081
6.682086766,1238594571
10.05518109,997976391.7
5.915913084,1074708724
5.266077193,739160848.9
11.5475945,709221087.9
20.22133527,1130324941
11.81969175,710273467.5
2.596792894,140768424.2
3.953414929,767854025
4.309477927,1025185394
1.507814403,646750664.7
3.582838915,420444034.8
0.433012702,663167093.2
6.20030511,416987394.6
10.61110529,373829605.2
3.036811193,635935671.7
4.379878233,588162249.2
17.13610743,1284417916
9.883409751,1120145648
44.79273255,782921371.3
15.58845727,1160636052
6.904663279,1375985739
32.99349917,688306882.2
20.42900817,813439882.8
20.40381292,776475491
10.77218641,875802171.9
3.092269422,268227801.7
29.20821802,880389324.3
4.469594246,1015014319
8.688988475,453219130.9
3.825630061,454605339.7
5.390960852,1070180704
2.521674749,1452450276
3.437068965,310544673.6
3.827430876,977631028.9
5.573121978,1146484018
4.403004055,1150237360
3.11287428,658015702.8
1.54852478,748072884.6
3.236606905,502543206.3
4.945361182,611564921.9
1.351327849,416494072
57.81783889,812823192.2
6.017011474,634605082.3
3.666060556,731855147.9
11.22487115,727490345.7
7.173717462,433318058.5
16.23281036,1179986885
47.45874677,1178449432
35.69117538,806186017.1
9.974578414,895191800.3
6.293597938,749359129.8
4.028926472,488891170.1
2.752162786,422069750.2
56.21283481,1077713980
4.716539695,297322305.6
32.15803591,1104943316
11.4940081,988198229.7
8.048701287,866581012.1
2.641665206,342964963.4
9.743325816,788374518.7
45.8755526,686027461.5
5.166591995,827854288.1
13.46943226,1308093012
6.487128813,182391119.7
11.10459637,950135526.5
8.818556804,732974330.5
7.702289239,1176962690
20.36079526,1234325705
29.39836459,1090066005
1.699673171,505816103.6
2.99877526,988834247.5
2.597143114,1271233564
5.944573167,605343273.1
4.245222468,486851846.8
10.60679651,1010021626
2.488176121,830009274.6
12.97112177,1016133539
1.534461025,216318524.8
8.284859014,547107155.7
13.43214415,637545548.8
6.897758515,522381473.7
38.11536194,913955982.1
41.24829963,965190184.2
4.751455201,892215780
6.366208921,874812585.7
7.014775546,743562496.6
2.347972695,477742347.7
4.786455202,96992339.43
3.983526167,571155270.9
5.953990259,980662444.5
0.957427108,743222582.3
0.911290199,957898392.1
1.605113357,856059192.4
1.977142106,668504885.6
3.612741772,1199425037
3.633180425,635438647.6
3.160300619,877505431.5
6.222394445,1213557762
5.931460379,590738975.1
5.194444005,499421531.5
4.505913275,778567346.4
5.563486403,794748331.1
10.33569865,427267079.6
7.68,833843173.4
6.694017967,540555539.2
11.49164267,388673956.4
2.139731269,318064690.2
2.490799396,517850909.2
0.832993128,475569628.2
5.387743292,693941158.4
5.865051685,668325189.4
11.37982685,915474822.6
3.665357043,588512627.4
25.69913531,759092994
2.717057232,82168288.25
9.937046742,1044710058
2.262806631,1291591009
7.760514541,1146998901
0.471404521,721964885.5
0.628138379,807982206.6
0.730769231,1268402963
1.494523335,581455298.3
0.762440082,1069074114
2.142392063,589674598.7
1.531972185,437645920.8
0,0
0.349927106,51772666.8
0.797724035,805049152.5
1.75,546217492.4
1.314343943,417012050.3
3.776292866,1420831605
0.496078371,759753350.7
0.464829519,1160185160
1.393666995,527063209.5
0.748331477,669198506.4
0.804166446,720452011
0.788095013,64531598.04
0.726184377,553769865
1.488086019,430165561.2
2.687452325,461520522.3
0.360801212,420100476.5
8.474814759,465526754.6
8.418189648,1230561670
4.847621386,1116721895
12.03861287,866938141.8
2.541955637,507053281.5
4.399928977,630106517.6
18.56889348,1140634406
9.538931331,453530957.5
5.194648689,1393427238
15.04934651,1062943534
3.816484712,394916542.8
10.82767382,1018518570
15.10872279,1314425722
4.127220689,431914273.1
4.065647852,1410147943
6.260546657,858367309.5
2.872252711,788963857.3
9.644639257,1386778978
16.16567007,1260398785
38.18498099,1098397255
6.865716057,1101214517
17.97661187,1084253211
5.978024452,1453028383
7.281060419,944932652.9
0.497317417,1311207128
4.083577541,434549548.8
5.271800779,686493589.7
17.31764495,245197663.4
13.40942561,236296908.1
0,0
0,0
0.482376389,71368898.33
0.692820323,730172773.1
1.5,566232478.1
1.655232889,652635415.9
1.748883572,1292171716
2.374897557,921896577.2
3.852207961,1256742477
3.495148993,146058670.4
7.059760646,884591996.2
0.336781161,339329452.6
7.679666186,1165749498
11.4809625,478985999.8
5.206432442,1421091091
3.313053958,498387063.8
10.69498261,412595237.6
7.87389763,300912038.4
40.44007512,1027695064
16.1566089,479351831
3.731072023,992886182.1
64.32388613,1224437079
2.62538042,1018146770
23.48425004,748089257.4
4.627094121,974689878.1
3.318950451,1281612927
54.19371437,435657799.4
13.73351284,1020670704
6.031110272,1711861916
18.38872831,454921985.2
4.144197751,975365474.7
6.05702072,557679446
1.022243953,708745147.8
6.209960505,791034285.1
3.216901454,818963071.8
2.845832994,209269093.7
9.990425104,1003539901
75.37582147,537460407.3
4.898979486,957492465.2
4.353524294,1589082160
15.07464421,856866812.5
3.464101615,773055822
14.47129167,1285481579
4.091919067,514814843.4
6.992279082,1129782702
19.36438979,669620707.8
14.02839615,399374288.4
5.19992848,1183747463
14.75168426,991200999.5
4.777907739,696823647.7
8.512762195,582457162
43.9952649,759882569.1
17.77751193,1318847652
7.96602865,564741999.7
3.057618431,822237080.3
0,0
0.849802572,726989854.2
0.942809042,1226315131
1.681412632,842587300
2.044848624,601013173.4
2.541013067,1134482311
3.732020611,1645528978
2.752743018,1247340300
9.952029914,660596908.6
1.024152766,673866756.1
6.867068938,447491662.1
0,0
0.442216639,5436679.015
0.847462464,1077565068
1.650946269,681534777.2
2.02758751,608393994.7
3.770419934,969567903.7
2.980164014,761271333.6
3.074749036,1080314256
0.742307489,511704398.5
27.82852254,966579029.1
6.747934946,1077258521
6.760917098,1090710244
5.149191946,1105769483
20.86866994,1317869161
0,0
4.403152859,508170214.6
2.228192934,878554040.6
2.829558269,488520543
39.60771023,1007201389
8.41037306,826689595.9
14.02294039,446425133.5
20.57423556,798294296
0.7725985,1088240799
1.061319933,349847404.6
3.926663357,446137109.1
9.055691037,484840025.5
7.288785907,1017824178
21.96738667,600870473
6.632679591,741046201.1
18.1196299,628749817.7
40.52523766,959661970.6
5.561135093,1222836024
9.710470027,1002217406
2.921280122,255820339.3
3.504511378,113225968.4
6.397873446,791353183.6
5.824850976,1396636698
3.085853423,992379182.8
0.600788437,857190018.3
7.668061524,866098692.9
3.790420023,380257687.6
5.815765577,551499351.6
18.03770616,814835454.1
3.90365475,830821995
22.05072278,828040505
29.40706565,881122774.4
3.525585351,1345835399
3.587533972,822214626.1
3.321465957,705797057.4
12.69648051,822185164.2
4.214218455,657244684.1
3.737761855,1110658282
4.982608643,1447874378
0.734090518,1268680708
1.423848219,950902693.4
0.891230895,768844263.9
1.952430145,601696373.8
3.141627363,1284249223
0,0
5.978956359,508794168.4
7.148571256,833839730.7
7.535909405,1557137494
1.460746724,1264540359
0.734090518,1268680708
1.423848219,950902693.4
0.891230895,768844263.9
1.952430145,601696373.8
3.141627363,1284249223
0,0
5.978956359,508794168.4
7.148571256,833839730.7
7.535909405,1557137494
1.460746724,1264540359
